Name,Type,Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7,Test 8,Test 9,Test 10,Average
Merge Sort,random50,7.4e-05,7e-05,6.9e-05,6.9e-05,6.9e-05,6.9e-05,6.9e-05,6.9e-05,9.9e-05,0.000101
Merge Sort,random100,0.000217,0.000158,0.000156,0.000186,0.000281,0.000205,0.000157,0.000158,0.000156,0.000155
Merge Sort,random1000,0.002095,0.002327,0.002513,0.002632,0.00228,0.002334,0.002196,0.002059,0.002136,0.002515
Merge Sort,random10000,0.029816,0.029259,0.029711,0.030034,0.030009,0.029948,0.029282,0.030526,0.030008,0.029313
Merge Sort,unsort50,7.4e-05,9.3e-05,0.000126,0.000141,7.8e-05,0.000106,7e-05,0.000126,9e-05,6.9e-05
Merge Sort,unsort100,0.000154,0.000153,0.000252,0.000154,0.000226,0.000225,0.000152,0.000187,0.000227,0.000188
Merge Sort,unsort1000,0.002302,0.002185,0.002099,0.002143,0.002193,0.002299,0.002672,0.002247,0.002221,0.002205
Merge Sort,unsort10000,0.02943,0.029063,0.029365,0.030096,0.030159,0.029376,0.029968,0.028889,0.030404,0.029233
Merge Sort,unique50,8e-05,7.6e-05,7.5e-05,7.6e-05,7.7e-05,7.7e-05,7.7e-05,9.6e-05,7.6e-05,7.5e-05
Merge Sort,unique100,0.000168,0.000167,0.000193,0.00017,0.00017,0.000166,0.000166,0.000166,0.000165,0.000167
Merge Sort,unique1000,0.002237,0.002203,0.002421,0.002537,0.002369,0.002204,0.002375,0.002152,0.002101,0.002404
Merge Sort,unique10000,0.030996,0.030439,0.030969,0.030521,0.030224,0.030356,0.029746,0.030693,0.031451,0.03043
Merge Sort,reversed50,7.4e-05,7.1e-05,7e-05,7e-05,7.7e-05,8.7e-05,7e-05,7e-05,0.000108,6.9e-05
Merge Sort,reversed100,0.000154,0.000154,0.000153,0.000155,0.000155,0.000154,0.000154,0.000154,0.000153,0.000154
Merge Sort,reversed1000,0.002129,0.002127,0.002267,0.002754,0.002253,0.002306,0.002176,0.002176,0.002066,0.002161
Merge Sort,reversed10000,0.029773,0.030577,0.02945,0.029674,0.02976,0.029521,0.029538,0.029408,0.028794,0.02966
Quick Sort,sorted50,0.000155,0.000132,0.00013,0.000131,0.000162,0.000131,0.00013,0.000131,0.00013,0.000129
Quick Sort,sorted100,0.000632,0.000661,0.000533,0.000606,0.000701,0.000487,0.000655,0.000611,0.000552,0.000483
Quick Sort,sorted1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,sorted10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,random50,0.000159,0.000137,0.000154,0.000147,0.000132,0.000132,0.000134,0.000128,0.000132,0.000128
Quick Sort,random100,0.000566,0.000482,0.000467,0.00048,0.000473,0.000478,0.000566,0.000475,0.00055,0.000468
Quick Sort,random1000,0.049855,0.049662,0.05027,0.047457,0.050944,0.047205,0.050936,0.048109,0.051085,0.049354
Quick Sort,random10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,unsort50,0.000148,0.000131,0.000129,0.000129,0.000129,0.00013,0.000129,0.000129,0.000128,0.000128
Quick Sort,unsort100,0.000484,0.000627,0.000473,0.000596,0.000566,0.000472,0.000683,0.000471,0.00047,0.00047
Quick Sort,unsort1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,unsort10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,unique50,4.2e-05,3.1e-05,2.9e-05,2.8e-05,2.9e-05,2.8e-05,2.9e-05,2.8e-05,2.8e-05,2.9e-05
Quick Sort,unique100,5.5e-05,5.2e-05,5.3e-05,5.2e-05,5.3e-05,5.2e-05,5.3e-05,5.3e-05,5.3e-05,5.3e-05
Quick Sort,unique1000,0.000492,0.000485,0.000485,0.00054,0.000483,0.000482,0.000618,0.000483,0.000482,0.000483
Quick Sort,unique10000,0.005689,0.005215,0.004884,0.005161,0.005297,0.005002,0.005046,0.00567,0.004884,0.00481
Quick Sort,reversed50,0.000167,0.00013,0.000179,0.000176,0.000159,0.000135,0.000132,0.000158,0.000152,0.000143
Quick Sort,reversed100,0.000721,0.000492,0.000609,0.000687,0.000582,0.000558,0.000525,0.000475,0.000546,0.000471
Quick Sort,reversed1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Quick Sort,reversed10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Heap Sort,sorted50,0.000111,9.9e-05,9.7e-05,9.9e-05,9.7e-05,9.6e-05,9.6e-05,9.6e-05,9.7e-05,9.6e-05
Heap Sort,sorted100,0.000224,0.000224,0.000224,0.000225,0.000282,0.000244,0.000322,0.000224,0.000225,0.000224
Heap Sort,sorted1000,0.0037,0.004472,0.004039,0.003755,0.003556,0.004846,0.003994,0.003728,0.003679,0.004164
Heap Sort,sorted10000,0.055686,0.055445,0.057042,0.055838,0.056039,0.056244,0.055311,0.055976,0.056449,0.055522
Heap Sort,random50,0.000101,9.9e-05,9.9e-05,9.9e-05,9.8e-05,9.9e-05,0.000118,0.000214,9.8e-05,9.8e-05
Heap Sort,random100,0.000229,0.000228,0.000269,0.000322,0.000262,0.000269,0.000292,0.000266,0.000324,0.000277
Heap Sort,random1000,0.004417,0.00385,0.003696,0.003893,0.004436,0.004147,0.003655,0.004031,0.004773,0.003987
Heap Sort,random10000,0.054793,0.055219,0.05517,0.055353,0.056495,0.055018,0.054126,0.055319,0.05527,0.055009
Heap Sort,unsort50,0.000176,9.8e-05,9.7e-05,9.7e-05,9.8e-05,0.0001,0.0001,9.8e-05,9.9e-05,9.6e-05
Heap Sort,unsort100,0.000227,0.000228,0.00023,0.000227,0.000227,0.000225,0.000225,0.000224,0.000299,0.00025
Heap Sort,unsort1000,0.004369,0.003853,0.003669,0.003623,0.004669,0.003966,0.00376,0.003598,0.004275,0.004499
Heap Sort,unsort10000,0.054973,0.055743,0.056702,0.056015,0.056218,0.055478,0.054349,0.058283,0.054657,0.05562
Heap Sort,unique50,9.9e-05,9.2e-05,9.1e-05,9.1e-05,9.1e-05,9e-05,9e-05,0.000128,0.000118,0.000129
Heap Sort,unique100,0.000255,0.000258,0.000215,0.000273,0.000273,0.00029,0.000305,0.000268,0.000284,0.000249
Heap Sort,unique1000,0.003735,0.003111,0.00296,0.003251,0.003688,0.003158,0.003181,0.003002,0.003375,0.003771
Heap Sort,unique10000,0.042934,0.043845,0.044557,0.043393,0.043876,0.043269,0.043864,0.043537,0.043506,0.044789
Heap Sort,reversed50,9.9e-05,9.7e-05,9.7e-05,9.7e-05,9.7e-05,9.7e-05,9.6e-05,9.7e-05,9.7e-05,9.6e-05
Heap Sort,reversed100,0.000225,0.000225,0.000227,0.000226,0.000226,0.000226,0.000334,0.000227,0.000227,0.000283
Heap Sort,reversed1000,0.0039,0.004258,0.003923,0.00404,0.004086,0.004315,0.003945,0.00381,0.003915,0.004483
Heap Sort,reversed10000,0.056682,0.056778,0.056095,0.055917,0.057046,0.055049,0.055201,0.056742,0.055868,0.055706
Counting Sort,sorted50,2.5e-05,5e-05,2.8e-05,8.2e-05,0.000121,4.1e-05,2.8e-05,2.8e-05,4.5e-05,0.000103
Counting Sort,sorted100,3.7e-05,4.7e-05,4.8e-05,8.8e-05,0.000153,3.8e-05,4.9e-05,4.7e-05,0.000132,0.000183
Counting Sort,sorted1000,0.000488,0.000668,0.000564,0.001136,0.001582,0.000489,0.000507,0.000508,0.000946,0.001662
Counting Sort,sorted10000,0.004007,0.006277,0.006284,0.011352,0.019068,0.00476,0.006368,0.005913,0.010707,0.018502
Counting Sort,random50,0.000942,0.000998,0.001053,0.000973,0.001116,0.000951,0.00101,0.000977,0.000927,0.001242
Counting Sort,random100,0.001161,0.001184,0.001164,0.001404,0.001015,0.00107,0.001036,0.001122,0.001197,0.001017
Counting Sort,random1000,0.001364,0.001328,0.001586,0.001777,0.001806,0.001751,0.001406,0.001389,0.001328,0.001558
Counting Sort,random10000,0.003679,0.004736,0.004201,0.004131,0.00386,0.004796,0.004146,0.003937,0.003903,0.004847
Counting Sort,unsort50,2.3e-05,2.5e-05,2.5e-05,4e-05,7.3e-05,2e-05,2.4e-05,2.5e-05,4.2e-05,7.3e-05
Counting Sort,unsort100,3.5e-05,4.5e-05,4.7e-05,8.5e-05,0.000147,3.8e-05,4.8e-05,4.7e-05,8.6e-05,0.000146
Counting Sort,unsort1000,0.000443,0.000549,0.000505,0.001096,0.001543,0.0005,0.000505,0.000506,0.000895,0.001659
Counting Sort,unsort10000,0.004304,0.006145,0.005528,0.011001,0.018105,0.004692,0.006123,0.005914,0.01076,0.018371
Counting Sort,unique50,2.1e-05,1.5e-05,1.4e-05,1.3e-05,1.3e-05,1.3e-05,1.3e-05,1.3e-05,1.4e-05,1.3e-05
Counting Sort,unique100,2.4e-05,2.4e-05,2.4e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.4e-05,2.3e-05,2.4e-05
Counting Sort,unique1000,0.000211,0.000214,0.00021,0.000253,0.00021,0.000239,0.000224,0.000399,0.000299,0.000224
Counting Sort,unique10000,0.002364,0.002499,0.0027,0.003024,0.002553,0.002597,0.002439,0.002499,0.00254,0.002996
Counting Sort,reversed50,2.1e-05,2.7e-05,2.5e-05,4.2e-05,7.7e-05,2.1e-05,4.6e-05,2.7e-05,4.4e-05,7.8e-05
Counting Sort,reversed100,3.7e-05,4.6e-05,6.9e-05,0.000105,0.00015,3.8e-05,5.8e-05,6.7e-05,0.000102,0.000148
Counting Sort,reversed1000,0.000384,0.000683,0.000774,0.001116,0.001668,0.000413,0.000501,0.000506,0.000897,0.001735
Counting Sort,reversed10000,0.004799,0.006091,0.005574,0.011243,0.017949,0.004755,0.006303,0.005882,0.010775,0.018263
Radix Sort,sorted50,4.1e-05,3e-05,2.8e-05,4e-05,5.1e-05,2.8e-05,2.7e-05,2.8e-05,5.6e-05,5.1e-05
Radix Sort,sorted100,0.000114,0.000105,0.000121,7.7e-05,0.000152,9.5e-05,9e-05,0.000145,7.2e-05,9.3e-05
Radix Sort,sorted1000,0.000793,0.000793,0.000791,0.000868,0.00098,0.000934,0.000959,0.000858,0.00117,0.001449
Radix Sort,sorted10000,0.010672,0.011357,0.011852,0.010675,0.013245,0.010885,0.010287,0.012043,0.011298,0.012777
Radix Sort,random50,9.7e-05,5.9e-05,7.5e-05,7.2e-05,5.4e-05,0.000106,5.4e-05,5.5e-05,5.4e-05,7.4e-05
Radix Sort,random100,0.000103,0.000102,0.000129,9.8e-05,0.000113,0.000177,0.000114,9.7e-05,9.6e-05,9.7e-05
Radix Sort,random1000,0.000917,0.001048,0.000883,0.000895,0.00103,0.000832,0.000828,0.000887,0.000826,0.000827
Radix Sort,random10000,0.009387,0.008429,0.009434,0.008299,0.0092,0.008592,0.009229,0.008925,0.008613,0.009196
Radix Sort,unsort50,3.3e-05,2.8e-05,2.7e-05,3.9e-05,5e-05,2.8e-05,2.8e-05,2.9e-05,3.9e-05,5.1e-05
Radix Sort,unsort100,7.1e-05,6.9e-05,7.3e-05,9.1e-05,0.000112,0.000146,0.00014,6.9e-05,7.1e-05,9.2e-05
Radix Sort,unsort1000,0.000796,0.000796,0.000882,0.0008,0.000983,0.000932,0.000863,0.000803,0.000805,0.000992
Radix Sort,unsort10000,0.011576,0.011708,0.010143,0.011889,0.013803,0.0109,0.010586,0.011595,0.01056,0.012611
Radix Sort,unique50,2e-05,2.8e-05,2.7e-05,2.6e-05,2.6e-05,2.5e-05,2.6e-05,2.6e-05,2.6e-05,2.6e-05
Radix Sort,unique100,3.1e-05,4.9e-05,4.8e-05,4.7e-05,7.6e-05,4.7e-05,4.7e-05,4.8e-05,7.9e-05,0.000101
Radix Sort,unique1000,0.000318,0.000452,0.000519,0.000576,0.000421,0.000415,0.000555,0.000554,0.000528,0.000414
Radix Sort,unique10000,0.002543,0.004065,0.00405,0.004748,0.004249,0.00415,0.004049,0.004886,0.004638,0.004343
Radix Sort,reversed50,3.1e-05,6.8e-05,2.8e-05,4.1e-05,5.3e-05,2.9e-05,2.8e-05,2.9e-05,4.2e-05,5.3e-05
Radix Sort,reversed100,7.2e-05,7.1e-05,7.1e-05,7.2e-05,9.4e-05,7.1e-05,7.1e-05,7.2e-05,7.3e-05,9.6e-05
Radix Sort,reversed1000,0.000822,0.000956,0.001173,0.000855,0.001259,0.000969,0.001065,0.000987,0.001087,0.001123
Radix Sort,reversed10000,0.01073,0.010431,0.011415,0.011344,0.01261,0.011077,0.011248,0.011126,0.011505,0.013209
Shell Sort,sorted50,0.000403,0.000385,0.00038,0.000505,0.000383,0.000382,0.000382,0.000385,0.000382,0.000458
Shell Sort,sorted100,0.001891,0.002239,0.002325,0.002348,0.001975,0.001963,0.002054,0.001967,0.002033,0.002198
Shell Sort,sorted1000,0.415536,0.416917,0.419768,0.425475,0.417372,0.41703,0.414733,0.416282,0.414867,0.413751
Shell Sort,sorted10000,73.256808,73.712013,74.216311,76.139645,74.056912,72.581202,72.913446,73.014434,73.002923,72.890122
Shell Sort,random50,0.000388,0.000391,0.000568,0.000507,0.000383,0.000384,0.000384,0.000443,0.000384,0.000542
Shell Sort,random100,0.001958,0.001903,0.00218,0.001887,0.002276,0.002185,0.002213,0.002144,0.001903,0.002148
Shell Sort,random1000,0.409456,0.410837,0.410371,0.413177,0.409171,0.408234,0.409479,0.409076,0.411084,0.409352
Shell Sort,random10000,73.04052,72.045071,72.88267,73.462721,73.349155,71.84096,71.831088,71.724303,71.399489,71.42043
Shell Sort,unsort50,0.000363,0.000418,0.000395,0.000381,0.000382,0.000524,0.000386,0.000383,0.000383,0.000383
Shell Sort,unsort100,0.001948,0.002061,0.002314,0.002339,0.002003,0.00198,0.002016,0.001964,0.001931,0.002247
Shell Sort,unsort1000,0.404141,0.403592,0.405002,0.403087,0.404839,0.402365,0.403172,0.408259,0.402724,0.404005
Shell Sort,unsort10000,71.682111,71.886414,72.017044,72.477287,71.542543,71.411741,71.68196,71.840202,72.481459,72.720716
Shell Sort,unique50,0.000391,0.000392,0.000387,0.000388,0.000387,0.000387,0.000477,0.000524,0.000466,0.000432
Shell Sort,unique100,0.002294,0.002313,0.001984,0.001906,0.002288,0.001906,0.002007,0.00238,0.002513,0.002221
Shell Sort,unique1000,0.406482,0.400207,0.405206,0.407123,0.403873,0.407307,0.406456,0.406564,0.405445,0.409576
Shell Sort,unique10000,71.216095,71.62976,71.249979,71.16141,70.868234,70.636871,71.108735,72.169733,71.775196,71.86418
Shell Sort,reversed50,0.00048,0.000382,0.000383,0.00046,0.0005,0.000382,0.000472,0.000473,0.000382,0.000384
Shell Sort,reversed100,0.001885,0.001947,0.002023,0.00195,0.002448,0.00227,0.002131,0.00196,0.001894,0.002161
Shell Sort,reversed1000,0.40561,0.407752,0.405012,0.406592,0.406966,0.404219,0.407689,0.400402,0.399398,0.4043
Shell Sort,reversed10000,71.332153,71.628882,72.135953,75.278417,73.339355,72.168596,72.042835,73.10046,73.644717,72.689361
